arm,engine_id,sensor,cued,claimed,canonical,cue_says,actual_shown,pred_rul,true_rul
revdata,43,s9,True,decrease,decrease,decrease,increase,23,59.0
revdata,43,s11,True,increase,increase,increase,decrease,23,59.0
revdata,43,s12,True,unspecified,increase,increase,increase,23,59.0
revdata,43,s14,True,decrease,decrease,decrease,stable,23,59.0
revdata,43,s15,True,absent,increase,increase,decrease,23,59.0
revdata,44,s4,False,absent,increase,,decrease,23,109.0
revdata,44,s7,False,absent,decrease,,increase,23,109.0
revdata,44,s9,True,decrease,decrease,decrease,decrease,23,109.0
revdata,44,s11,True,increase,increase,increase,decrease,23,109.0
revdata,44,s12,True,unspecified,increase,increase,decrease,23,109.0
revdata,44,s14,True,decrease,decrease,decrease,increase,23,109.0
revdata,44,s15,True,absent,increase,increase,decrease,23,109.0
revdata,45,s4,False,absent,increase,,decrease,23,114.0
revdata,45,s7,False,absent,decrease,,decrease,23,114.0
revdata,45,s9,True,decrease,decrease,decrease,decrease,23,114.0
revdata,45,s11,True,increase,increase,increase,decrease,23,114.0
revdata,45,s12,True,decrease,increase,increase,increase,23,114.0
revdata,45,s14,True,decrease,decrease,decrease,stable,23,114.0
revdata,45,s15,True,absent,increase,increase,decrease,23,114.0
revdata,46,s4,False,absent,increase,,decrease,23,47.0
revdata,46,s7,False,absent,decrease,,decrease,23,47.0
revdata,46,s9,True,decrease,decrease,decrease,decrease,23,47.0
revdata,46,s11,True,increase,increase,increase,decrease,23,47.0
revdata,46,s12,True,unspecified,increase,increase,increase,23,47.0
revdata,46,s14,True,decrease,decrease,decrease,stable,23,47.0
revdata,46,s15,True,absent,increase,increase,decrease,23,47.0
revdata,47,s4,False,absent,increase,,increase,23,125.0
revdata,47,s7,False,absent,decrease,,decrease,23,125.0
revdata,47,s9,True,decrease,decrease,decrease,decrease,23,125.0
revdata,47,s11,True,increase,increase,increase,increase,23,125.0
revdata,47,s12,True,unspecified,increase,increase,decrease,23,125.0
revdata,47,s14,True,decrease,decrease,decrease,decrease,23,125.0
revdata,47,s15,True,unspecified,increase,increase,decrease,23,125.0
revdata,48,s4,False,absent,increase,,increase,42,92.0
revdata,48,s7,False,absent,decrease,,decrease,42,92.0
revdata,48,s9,True,decrease,decrease,decrease,stable,42,92.0
revdata,48,s11,True,increase,increase,increase,decrease,42,92.0
revdata,48,s12,True,increase,increase,increase,decrease,42,92.0
revdata,48,s14,True,decrease,decrease,decrease,stable,42,92.0
revdata,48,s15,True,unspecified,increase,increase,decrease,42,92.0
revdata,49,s4,False,absent,increase,,decrease,23,21.0
revdata,49,s7,False,absent,decrease,,increase,23,21.0
revdata,49,s9,True,decrease,decrease,decrease,increase,23,21.0
revdata,49,s11,True,increase,increase,increase,decrease,23,21.0
revdata,49,s12,True,decrease,increase,increase,increase,23,21.0
revdata,49,s14,True,decrease,decrease,decrease,stable,23,21.0
revdata,49,s15,True,absent,increase,increase,decrease,23,21.0
revdata,50,s4,False,absent,increase,,increase,23,79.0
revdata,50,s7,False,absent,decrease,,increase,23,79.0
revdata,50,s9,True,decrease,decrease,decrease,decrease,23,79.0
revdata,50,s11,True,increase,increase,increase,decrease,23,79.0
revdata,50,s12,True,unspecified,increase,increase,decrease,23,79.0
revdata,50,s14,True,decrease,decrease,decrease,stable,23,79.0
revdata,50,s15,True,absent,increase,increase,decrease,23,79.0
revdata,51,s4,False,absent,increase,,decrease,42,114.0
revdata,51,s7,False,absent,decrease,,increase,42,114.0
revdata,51,s9,True,decrease,decrease,decrease,decrease,42,114.0
revdata,51,s11,True,increase,increase,increase,increase,42,114.0
revdata,51,s12,True,unspecified,increase,increase,decrease,42,114.0
revdata,51,s14,True,decrease,decrease,decrease,stable,42,114.0
revdata,51,s15,True,absent,increase,increase,decrease,42,114.0
revdata,52,s4,False,absent,increase,,decrease,23,29.0
revdata,52,s7,False,absent,decrease,,increase,23,29.0
revdata,52,s9,True,decrease,decrease,decrease,decrease,23,29.0
revdata,52,s11,True,increase,increase,increase,decrease,23,29.0
revdata,52,s12,True,decrease,increase,increase,increase,23,29.0
revdata,52,s14,True,decrease,decrease,decrease,decrease,23,29.0
revdata,52,s15,True,absent,increase,increase,decrease,23,29.0
revdata,53,s4,False,absent,increase,,decrease,23,26.0
revdata,53,s7,False,absent,decrease,,increase,23,26.0
revdata,53,s9,True,decrease,decrease,decrease,decrease,23,26.0
revdata,53,s11,True,increase,increase,increase,decrease,23,26.0
revdata,53,s12,True,unspecified,increase,increase,increase,23,26.0
revdata,53,s14,True,decrease,decrease,decrease,decrease,23,26.0
revdata,53,s15,True,absent,increase,increase,decrease,23,26.0
revdata,54,s4,False,absent,increase,,increase,23,97.0
revdata,54,s7,False,absent,decrease,,increase,23,97.0
revdata,54,s9,True,unspecified,decrease,decrease,decrease,23,97.0
revdata,54,s11,True,increase,increase,increase,decrease,23,97.0
revdata,54,s12,True,unspecified,increase,increase,decrease,23,97.0
revdata,54,s14,True,increase,decrease,decrease,decrease,23,97.0
revdata,54,s15,True,absent,increase,increase,decrease,23,97.0
revdata,55,s4,False,absent,increase,,increase,23,125.0
revdata,55,s7,False,absent,decrease,,increase,23,125.0
revdata,55,s9,True,decrease,decrease,decrease,stable,23,125.0
revdata,55,s11,True,increase,increase,increase,decrease,23,125.0
revdata,55,s12,True,unspecified,increase,increase,decrease,23,125.0
revdata,55,s14,True,decrease,decrease,decrease,increase,23,125.0
revdata,55,s15,True,absent,increase,increase,decrease,23,125.0
revdata,56,s4,False,absent,increase,,stable,23,15.0
revdata,56,s7,False,absent,decrease,,stable,23,15.0
revdata,56,s9,True,decrease,decrease,decrease,increase,23,15.0
revdata,56,s11,True,increase,increase,increase,decrease,23,15.0
revdata,56,s12,True,unspecified,increase,increase,increase,23,15.0
revdata,56,s14,True,decrease,decrease,decrease,increase,23,15.0
revdata,56,s15,True,absent,increase,increase,decrease,23,15.0
revdata,57,s4,False,absent,increase,,decrease,23,103.0
revdata,57,s7,False,absent,decrease,,increase,23,103.0
revdata,57,s9,True,decrease,decrease,decrease,increase,23,103.0
revdata,57,s11,True,increase,increase,increase,increase,23,103.0
revdata,57,s12,True,unspecified,increase,increase,decrease,23,103.0
revdata,57,s14,True,decrease,decrease,decrease,increase,23,103.0
revdata,57,s15,True,absent,increase,increase,decrease,23,103.0
revdata,58,s4,False,absent,increase,,decrease,23,37.0
revdata,58,s7,False,absent,decrease,,increase,23,37.0
revdata,58,s9,True,decrease,decrease,decrease,stable,23,37.0
revdata,58,s11,True,increase,increase,increase,decrease,23,37.0
revdata,58,s12,True,unspecified,increase,increase,increase,23,37.0
revdata,58,s14,True,decrease,decrease,decrease,increase,23,37.0
revdata,58,s15,True,absent,increase,increase,decrease,23,37.0
revdata,59,s4,False,absent,increase,,decrease,42,114.0
revdata,59,s7,False,absent,decrease,,increase,42,114.0
revdata,59,s9,True,decrease,decrease,decrease,decrease,42,114.0
revdata,59,s11,True,increase,increase,increase,increase,42,114.0
revdata,59,s12,True,increase,increase,increase,increase,42,114.0
revdata,59,s14,True,decrease,decrease,decrease,stable,42,114.0
revdata,59,s15,True,increase,increase,increase,increase,42,114.0
revdata,60,s4,False,absent,increase,,increase,42,100.0
revdata,60,s7,False,absent,decrease,,increase,42,100.0
revdata,60,s9,True,decrease,decrease,decrease,increase,42,100.0
revdata,60,s11,True,increase,increase,increase,decrease,42,100.0
revdata,60,s12,True,increase,increase,increase,increase,42,100.0
revdata,60,s14,True,decrease,decrease,decrease,stable,42,100.0
revdata,60,s15,True,increase,increase,increase,decrease,42,100.0
revdata,61,s4,False,absent,increase,,decrease,23,21.0
revdata,61,s7,False,absent,decrease,,increase,23,21.0
revdata,61,s9,True,stable,decrease,decrease,increase,23,21.0
revdata,61,s11,True,increase,increase,increase,decrease,23,21.0
revdata,61,s12,True,unspecified,increase,increase,increase,23,21.0
revdata,61,s14,True,decrease,decrease,decrease,decrease,23,21.0
revdata,61,s15,True,absent,increase,increase,decrease,23,21.0
revdata,62,s4,False,absent,increase,,decrease,42,54.0
revdata,62,s7,False,absent,decrease,,stable,42,54.0
revdata,62,s9,True,decrease,decrease,decrease,decrease,42,54.0
revdata,62,s11,True,increase,increase,increase,decrease,42,54.0
revdata,62,s12,True,unspecified,increase,increase,increase,42,54.0
revdata,62,s14,True,decrease,decrease,decrease,decrease,42,54.0
revdata,62,s15,True,absent,increase,increase,decrease,42,54.0
revdata,63,s4,False,absent,increase,,decrease,23,72.0
revdata,63,s7,False,absent,decrease,,increase,23,72.0
revdata,63,s9,True,decrease,decrease,decrease,decrease,23,72.0
revdata,63,s11,True,increase,increase,increase,decrease,23,72.0
revdata,63,s12,True,unspecified,increase,increase,decrease,23,72.0
revdata,63,s14,True,decrease,decrease,decrease,decrease,23,72.0
revdata,63,s15,True,absent,increase,increase,decrease,23,72.0
revdata,64,s4,False,absent,increase,,decrease,23,28.0
revdata,64,s7,False,absent,decrease,,increase,23,28.0
revdata,64,s9,True,decrease,decrease,decrease,increase,23,28.0
revdata,64,s11,True,increase,increase,increase,decrease,23,28.0
revdata,64,s12,True,decrease,increase,increase,increase,23,28.0
revdata,64,s14,True,decrease,decrease,decrease,increase,23,28.0
revdata,64,s15,True,absent,increase,increase,decrease,23,28.0
revdata,65,s4,False,absent,increase,,decrease,23,125.0
revdata,65,s7,False,absent,decrease,,increase,23,125.0
revdata,65,s9,True,decrease,decrease,decrease,stable,23,125.0
revdata,65,s11,True,increase,increase,increase,increase,23,125.0
revdata,65,s12,True,decrease,increase,increase,decrease,23,125.0
revdata,65,s14,True,decrease,decrease,decrease,decrease,23,125.0
revdata,65,s15,True,absent,increase,increase,decrease,23,125.0
revdata,66,s4,False,absent,increase,,decrease,23,14.0
revdata,66,s7,False,absent,decrease,,increase,23,14.0
revdata,66,s9,True,decrease,decrease,decrease,decrease,23,14.0
revdata,66,s11,True,increase,increase,increase,decrease,23,14.0
revdata,66,s12,True,unspecified,increase,increase,stable,23,14.0
revdata,66,s14,True,decrease,decrease,decrease,decrease,23,14.0
revdata,66,s15,True,absent,increase,increase,decrease,23,14.0
revdata,67,s4,False,absent,increase,,decrease,23,77.0
revdata,67,s7,False,absent,decrease,,decrease,23,77.0
revdata,67,s9,True,decrease,decrease,decrease,increase,23,77.0
revdata,67,s11,True,increase,increase,increase,increase,23,77.0
revdata,67,s12,True,unspecified,increase,increase,increase,23,77.0
revdata,67,s14,True,decrease,decrease,decrease,stable,23,77.0
revdata,67,s15,True,absent,increase,increase,increase,23,77.0
revdata,68,s4,False,absent,increase,,decrease,23,8.0
revdata,68,s7,False,absent,decrease,,increase,23,8.0
revdata,68,s9,True,decrease,decrease,decrease,decrease,23,8.0
revdata,68,s11,True,increase,increase,increase,decrease,23,8.0
revdata,68,s12,True,unspecified,increase,increase,increase,23,8.0
revdata,68,s14,True,decrease,decrease,decrease,decrease,23,8.0
revdata,68,s15,True,absent,increase,increase,decrease,23,8.0
revdata,69,s4,False,absent,increase,,decrease,23,121.0
revdata,69,s7,False,absent,decrease,,decrease,23,121.0
revdata,69,s9,True,decrease,decrease,decrease,stable,23,121.0
revdata,69,s11,True,increase,increase,increase,increase,23,121.0
revdata,69,s12,True,increase,increase,increase,increase,23,121.0
revdata,69,s14,True,decrease,decrease,decrease,decrease,23,121.0
revdata,69,s15,True,increase,increase,increase,increase,23,121.0
revdata,70,s4,False,absent,increase,,increase,23,94.0
revdata,70,s7,False,absent,decrease,,stable,23,94.0
revdata,70,s9,True,absent,decrease,decrease,stable,23,94.0
revdata,70,s11,True,increase,increase,increase,decrease,23,94.0
revdata,70,s12,True,unspecified,increase,increase,decrease,23,94.0
revdata,70,s14,True,absent,decrease,decrease,stable,23,94.0
revdata,70,s15,True,absent,increase,increase,increase,23,94.0
revdata,71,s4,False,absent,increase,,decrease,23,118.0
revdata,71,s7,False,absent,decrease,,increase,23,118.0
revdata,71,s9,True,decrease,decrease,decrease,decrease,23,118.0
revdata,71,s11,True,increase,increase,increase,decrease,23,118.0
revdata,71,s12,True,decrease,increase,increase,decrease,23,118.0
revdata,71,s14,True,decrease,decrease,decrease,increase,23,118.0
revdata,71,s15,True,absent,increase,increase,decrease,23,118.0
revdata,72,s4,False,absent,increase,,decrease,23,50.0
revdata,72,s7,False,absent,decrease,,increase,23,50.0
revdata,72,s9,True,decrease,decrease,decrease,stable,23,50.0
revdata,72,s11,True,increase,increase,increase,decrease,23,50.0
revdata,72,s12,True,increase,increase,increase,increase,23,50.0
revdata,72,s14,True,decrease,decrease,decrease,decrease,23,50.0
revdata,72,s15,True,increase,increase,increase,decrease,23,50.0
revdata,73,s4,False,absent,increase,,increase,42,125.0
revdata,73,s7,False,absent,decrease,,decrease,42,125.0
revdata,73,s9,True,decrease,decrease,decrease,increase,42,125.0
revdata,73,s11,True,increase,increase,increase,increase,42,125.0
revdata,73,s12,True,unspecified,increase,increase,increase,42,125.0
revdata,73,s14,True,decrease,decrease,decrease,increase,42,125.0
revdata,73,s15,True,absent,increase,increase,decrease,42,125.0
revdata,74,s4,False,absent,increase,,decrease,23,125.0
revdata,74,s7,False,absent,decrease,,increase,23,125.0
revdata,74,s9,True,decrease,decrease,decrease,decrease,23,125.0
revdata,74,s11,True,increase,increase,increase,decrease,23,125.0
revdata,74,s12,True,unspecified,increase,increase,increase,23,125.0
revdata,74,s14,True,decrease,decrease,decrease,increase,23,125.0
revdata,74,s15,True,absent,increase,increase,increase,23,125.0
revdata,75,s4,False,absent,increase,,decrease,45,113.0
revdata,75,s7,False,absent,decrease,,decrease,45,113.0
revdata,75,s9,True,decrease,decrease,decrease,increase,45,113.0
revdata,75,s11,True,increase,increase,increase,decrease,45,113.0
revdata,75,s12,True,unspecified,increase,increase,increase,45,113.0
revdata,75,s14,True,decrease,decrease,decrease,increase,45,113.0
revdata,75,s15,True,absent,increase,increase,decrease,45,113.0
revdata,76,s4,False,absent,increase,,decrease,23,10.0
revdata,76,s7,False,absent,decrease,,increase,23,10.0
revdata,76,s9,True,decrease,decrease,decrease,decrease,23,10.0
revdata,76,s11,True,increase,increase,increase,decrease,23,10.0
revdata,76,s12,True,unspecified,increase,increase,increase,23,10.0
revdata,76,s14,True,decrease,decrease,decrease,decrease,23,10.0
revdata,76,s15,True,absent,increase,increase,decrease,23,10.0
revdata,77,s4,False,absent,increase,,decrease,42,34.0
revdata,77,s7,False,absent,decrease,,increase,42,34.0
revdata,77,s9,True,decrease,decrease,decrease,decrease,42,34.0
revdata,77,s11,True,increase,increase,increase,decrease,42,34.0
revdata,77,s12,True,unspecified,increase,increase,increase,42,34.0
revdata,77,s14,True,decrease,decrease,decrease,decrease,42,34.0
revdata,77,s15,True,absent,increase,increase,increase,42,34.0
revdata,78,s4,False,absent,increase,,increase,23,107.0
revdata,78,s7,False,absent,decrease,,decrease,23,107.0
revdata,78,s9,True,decrease,decrease,decrease,decrease,23,107.0
revdata,78,s11,True,increase,increase,increase,stable,23,107.0
revdata,78,s12,True,unspecified,increase,increase,decrease,23,107.0
revdata,78,s14,True,decrease,decrease,decrease,decrease,23,107.0
revdata,78,s15,True,absent,increase,increase,increase,23,107.0
revdata,79,s4,False,absent,increase,,increase,23,63.0
revdata,79,s7,False,absent,decrease,,increase,23,63.0
revdata,79,s9,True,decrease,decrease,decrease,increase,23,63.0
revdata,79,s11,True,increase,increase,increase,decrease,23,63.0
revdata,79,s12,True,increase,increase,increase,stable,23,63.0
revdata,79,s14,True,decrease,decrease,decrease,increase,23,63.0
revdata,79,s15,True,unspecified,increase,increase,decrease,23,63.0
revdata,80,s4,False,absent,increase,,decrease,23,90.0
revdata,80,s7,False,absent,decrease,,increase,23,90.0
revdata,80,s9,True,decrease,decrease,decrease,stable,23,90.0
revdata,80,s11,True,increase,increase,increase,decrease,23,90.0
revdata,80,s12,True,unspecified,increase,increase,increase,23,90.0
revdata,80,s14,True,decrease,decrease,decrease,increase,23,90.0
revdata,80,s15,True,absent,increase,increase,decrease,23,90.0
revdata,81,s4,False,absent,increase,,decrease,23,8.0
revdata,81,s7,False,absent,decrease,,increase,23,8.0
revdata,81,s9,True,decrease,decrease,decrease,decrease,23,8.0
revdata,81,s11,True,increase,increase,increase,decrease,23,8.0
revdata,81,s12,True,unspecified,increase,increase,increase,23,8.0
revdata,81,s14,True,decrease,decrease,decrease,decrease,23,8.0
revdata,81,s15,True,absent,increase,increase,decrease,23,8.0
revdata,82,s4,False,absent,increase,,decrease,23,9.0
revdata,82,s7,False,absent,decrease,,increase,23,9.0
revdata,82,s9,True,decrease,decrease,decrease,decrease,23,9.0
revdata,82,s11,True,increase,increase,increase,decrease,23,9.0
revdata,82,s12,True,decrease,increase,increase,increase,23,9.0
revdata,82,s14,True,decrease,decrease,decrease,increase,23,9.0
revdata,82,s15,True,absent,increase,increase,decrease,23,9.0
revdata,83,s4,False,absent,increase,,stable,42,125.0
revdata,83,s7,False,absent,decrease,,increase,42,125.0
revdata,83,s9,True,unspecified,decrease,decrease,increase,42,125.0
revdata,83,s11,True,increase,increase,increase,increase,42,125.0
revdata,83,s12,True,decrease,increase,increase,increase,42,125.0
revdata,83,s14,True,unspecified,decrease,decrease,decrease,42,125.0
revdata,83,s15,True,absent,increase,increase,decrease,42,125.0
revdata,84,s4,False,absent,increase,,decrease,23,58.0
revdata,84,s7,False,absent,decrease,,increase,23,58.0
revdata,84,s9,True,decrease,decrease,decrease,stable,23,58.0
revdata,84,s11,True,increase,increase,increase,increase,23,58.0
revdata,84,s12,True,unspecified,increase,increase,decrease,23,58.0
revdata,84,s14,True,decrease,decrease,decrease,increase,23,58.0
revdata,84,s15,True,absent,increase,increase,increase,23,58.0
revdata,85,s4,False,absent,increase,,decrease,23,118.0
revdata,85,s7,False,absent,decrease,,decrease,23,118.0
revdata,85,s9,True,decrease,decrease,decrease,increase,23,118.0
revdata,85,s11,True,increase,increase,increase,decrease,23,118.0
revdata,85,s12,True,unspecified,increase,increase,decrease,23,118.0
revdata,85,s14,True,decrease,decrease,decrease,stable,23,118.0
revdata,85,s15,True,absent,increase,increase,increase,23,118.0
revdata,86,s4,False,absent,increase,,increase,23,89.0
revdata,86,s7,False,absent,decrease,,stable,23,89.0
revdata,86,s9,True,decrease,decrease,decrease,decrease,23,89.0
revdata,86,s11,True,increase,increase,increase,decrease,23,89.0
revdata,86,s12,True,increase,increase,increase,increase,23,89.0
revdata,86,s14,True,decrease,decrease,decrease,decrease,23,89.0
revdata,86,s15,True,increase,increase,increase,decrease,23,89.0
revdata,87,s4,False,absent,increase,,increase,42,116.0
revdata,87,s7,False,absent,decrease,,increase,42,116.0
revdata,87,s9,True,decrease,decrease,decrease,increase,42,116.0
revdata,87,s11,True,increase,increase,increase,increase,42,116.0
revdata,87,s12,True,increase,increase,increase,decrease,42,116.0
revdata,87,s14,True,decrease,decrease,decrease,stable,42,116.0
revdata,87,s15,True,unspecified,increase,increase,decrease,42,116.0
revdata,88,s4,False,absent,increase,,increase,23,115.0
revdata,88,s7,False,absent,decrease,,decrease,23,115.0
revdata,88,s9,True,decrease,decrease,decrease,decrease,23,115.0
revdata,88,s11,True,increase,increase,increase,increase,23,115.0
revdata,88,s12,True,increase,increase,increase,decrease,23,115.0
revdata,88,s14,True,decrease,decrease,decrease,decrease,23,115.0
revdata,88,s15,True,increase,increase,increase,increase,23,115.0
revdata,89,s4,False,absent,increase,,decrease,23,125.0
revdata,89,s7,False,absent,decrease,,stable,23,125.0
revdata,89,s9,True,decrease,decrease,decrease,decrease,23,125.0
revdata,89,s11,True,increase,increase,increase,increase,23,125.0
revdata,89,s12,True,unspecified,increase,increase,increase,23,125.0
revdata,89,s14,True,decrease,decrease,decrease,stable,23,125.0
revdata,89,s15,True,absent,increase,increase,decrease,23,125.0
revdata,90,s4,False,absent,increase,,decrease,23,28.0
revdata,90,s7,False,absent,decrease,,increase,23,28.0
revdata,90,s9,True,decrease,decrease,decrease,decrease,23,28.0
revdata,90,s11,True,increase,increase,increase,decrease,23,28.0
revdata,90,s12,True,unspecified,increase,increase,decrease,23,28.0
revdata,90,s14,True,decrease,decrease,decrease,decrease,23,28.0
revdata,90,s15,True,absent,increase,increase,decrease,23,28.0
revdata,91,s4,False,absent,increase,,decrease,23,38.0
revdata,91,s7,False,absent,decrease,,increase,23,38.0
revdata,91,s9,True,decrease,decrease,decrease,decrease,23,38.0
revdata,91,s11,True,increase,increase,increase,decrease,23,38.0
revdata,91,s12,True,unspecified,increase,increase,decrease,23,38.0
revdata,91,s14,True,decrease,decrease,decrease,stable,23,38.0
revdata,91,s15,True,absent,increase,increase,decrease,23,38.0
revdata,92,s4,False,absent,increase,,increase,23,20.0
revdata,92,s7,False,absent,decrease,,increase,23,20.0
revdata,92,s9,True,decrease,decrease,decrease,decrease,23,20.0
revdata,92,s11,True,increase,increase,increase,decrease,23,20.0
revdata,92,s12,True,unspecified,increase,increase,increase,23,20.0
revdata,92,s14,True,decrease,decrease,decrease,decrease,23,20.0
revdata,92,s15,True,absent,increase,increase,stable,23,20.0
revdata,93,s4,False,absent,increase,,stable,23,85.0
revdata,93,s7,False,absent,decrease,,decrease,23,85.0
revdata,93,s9,True,decrease,decrease,decrease,decrease,23,85.0
revdata,93,s11,True,increase,increase,increase,increase,23,85.0
revdata,93,s12,True,unspecified,increase,increase,decrease,23,85.0
revdata,93,s14,True,decrease,decrease,decrease,decrease,23,85.0
revdata,93,s15,True,absent,increase,increase,decrease,23,85.0
revdata,94,s4,False,absent,increase,,decrease,23,55.0
revdata,94,s7,False,absent,decrease,,stable,23,55.0
revdata,94,s9,True,decrease,decrease,decrease,increase,23,55.0
revdata,94,s11,True,increase,increase,increase,decrease,23,55.0
revdata,94,s12,True,unspecified,increase,increase,increase,23,55.0
revdata,94,s14,True,decrease,decrease,decrease,stable,23,55.0
revdata,94,s15,True,absent,increase,increase,decrease,23,55.0
revdata,95,s4,False,absent,increase,,increase,42,125.0
revdata,95,s7,False,absent,decrease,,increase,42,125.0
revdata,95,s9,True,decrease,decrease,decrease,stable,42,125.0
revdata,95,s11,True,increase,increase,increase,decrease,42,125.0
revdata,95,s12,True,unspecified,increase,increase,stable,42,125.0
revdata,95,s14,True,decrease,decrease,decrease,decrease,42,125.0
revdata,95,s15,True,absent,increase,increase,decrease,42,125.0
revdata,96,s4,False,absent,increase,,decrease,23,125.0
revdata,96,s7,False,absent,decrease,,increase,23,125.0
revdata,96,s9,True,decrease,decrease,decrease,increase,23,125.0
revdata,96,s11,True,increase,increase,increase,decrease,23,125.0
revdata,96,s12,True,increase,increase,increase,decrease,23,125.0
revdata,96,s14,True,decrease,decrease,decrease,stable,23,125.0
revdata,96,s15,True,increase,increase,increase,decrease,23,125.0
revdata,97,s4,False,absent,increase,,decrease,23,82.0
revdata,97,s7,False,absent,decrease,,increase,23,82.0
revdata,97,s9,True,decrease,decrease,decrease,decrease,23,82.0
revdata,97,s11,True,increase,increase,increase,decrease,23,82.0
revdata,97,s12,True,decrease,increase,increase,increase,23,82.0
revdata,97,s14,True,decrease,decrease,decrease,decrease,23,82.0
revdata,97,s15,True,absent,increase,increase,decrease,23,82.0
revdata,98,s4,False,absent,increase,,decrease,23,59.0
revdata,98,s7,False,absent,decrease,,decrease,23,59.0
revdata,98,s9,True,decrease,decrease,decrease,decrease,23,59.0
revdata,98,s11,True,increase,increase,increase,decrease,23,59.0
revdata,98,s12,True,unspecified,increase,increase,decrease,23,59.0
revdata,98,s14,True,decrease,decrease,decrease,decrease,23,59.0
revdata,98,s15,True,absent,increase,increase,decrease,23,59.0
revdata,99,s4,False,absent,increase,,decrease,42,117.0
revdata,99,s7,False,absent,decrease,,decrease,42,117.0
revdata,99,s9,True,decrease,decrease,decrease,decrease,42,117.0
revdata,99,s11,True,increase,increase,increase,decrease,42,117.0
revdata,99,s12,True,increase,increase,increase,increase,42,117.0
revdata,99,s14,True,decrease,decrease,decrease,decrease,42,117.0
revdata,99,s15,True,increase,increase,increase,increase,42,117.0
revdata,100,s4,False,absent,increase,,decrease,23,20.0
revdata,100,s7,False,absent,decrease,,increase,23,20.0
revdata,100,s9,True,decrease,decrease,decrease,decrease,23,20.0
revdata,100,s11,True,increase,increase,increase,decrease,23,20.0
revdata,100,s12,True,unspecified,increase,increase,increase,23,20.0
revdata,100,s14,True,decrease,decrease,decrease,decrease,23,20.0
revdata,100,s15,True,absent,increase,increase,decrease,23,20.0
