dataset,mode,k,n_cycles,run,engine_id,sensor,cued,claimed,expected_textbook,actual_in_window,net_change,pred_rul,true_rul
FD001,few_shot,5,30,run1,79,s4,False,absent,increase,decrease,-0.062,80,63.0
FD001,few_shot,5,30,run1,79,s7,False,absent,decrease,decrease,-0.08000000000000007,80,63.0
FD001,few_shot,5,30,run1,79,s9,True,absent,decrease,decrease,-0.045,80,63.0
FD001,few_shot,5,30,run1,79,s11,True,absent,increase,increase,0.14899999999999997,80,63.0
FD001,few_shot,5,30,run1,79,s12,True,absent,increase,stable,0.0040000000000000036,80,63.0
FD001,few_shot,5,30,run1,79,s14,True,absent,decrease,decrease,-0.021999999999999992,80,63.0
FD001,few_shot,5,30,run1,79,s15,True,absent,increase,increase,0.07100000000000001,80,63.0
FD001,few_shot,5,30,run1,80,s4,False,absent,increase,increase,0.05499999999999999,95,90.0
FD001,few_shot,5,30,run1,80,s7,False,absent,decrease,decrease,-0.15599999999999997,95,90.0
FD001,few_shot,5,30,run1,80,s9,True,absent,decrease,stable,0.007000000000000006,95,90.0
FD001,few_shot,5,30,run1,80,s11,True,absent,increase,increase,0.01200000000000001,95,90.0
FD001,few_shot,5,30,run1,80,s12,True,absent,increase,decrease,-0.030000000000000027,95,90.0
FD001,few_shot,5,30,run1,80,s14,True,absent,decrease,decrease,-0.024999999999999994,95,90.0
FD001,few_shot,5,30,run1,80,s15,True,absent,increase,increase,0.12800000000000006,95,90.0
FD001,few_shot,5,30,run1,81,s4,False,absent,increase,increase,0.22199999999999998,115,8.0
FD001,few_shot,5,30,run1,81,s7,False,absent,decrease,decrease,-0.08199999999999996,115,8.0
FD001,few_shot,5,30,run1,81,s9,True,absent,decrease,increase,0.014999999999999986,115,8.0
FD001,few_shot,5,30,run1,81,s11,True,absent,increase,increase,0.11299999999999999,115,8.0
FD001,few_shot,5,30,run1,81,s12,True,absent,increase,decrease,-0.168,115,8.0
FD001,few_shot,5,30,run1,81,s14,True,absent,decrease,increase,0.028999999999999998,115,8.0
FD001,few_shot,5,30,run1,81,s15,True,absent,increase,increase,0.04800000000000004,115,8.0
FD001,few_shot,5,30,run1,82,s4,False,absent,increase,increase,0.242,95,9.0
FD001,few_shot,5,30,run1,82,s7,False,absent,decrease,decrease,-0.393,95,9.0
FD001,few_shot,5,30,run1,82,s9,True,absent,decrease,increase,0.01100000000000001,95,9.0
FD001,few_shot,5,30,run1,82,s11,True,absent,increase,increase,0.23199999999999998,95,9.0
FD001,few_shot,5,30,run1,82,s12,True,absent,increase,decrease,-0.24100000000000005,95,9.0
FD001,few_shot,5,30,run1,82,s14,True,absent,decrease,decrease,-0.043999999999999984,95,9.0
FD001,few_shot,5,30,run1,82,s15,True,absent,increase,increase,0.3330000000000001,95,9.0
FD001,few_shot,5,30,run1,83,s4,False,absent,increase,stable,0.0020000000000000018,95,125.0
FD001,few_shot,5,30,run1,83,s7,False,absent,decrease,decrease,-0.016000000000000014,95,125.0
FD001,few_shot,5,30,run1,83,s9,True,absent,decrease,decrease,-0.010999999999999982,95,125.0
FD001,few_shot,5,30,run1,83,s11,True,absent,increase,decrease,-0.12500000000000003,95,125.0
FD001,few_shot,5,30,run1,83,s12,True,absent,increase,decrease,-0.08599999999999997,95,125.0
FD001,few_shot,5,30,run1,83,s14,True,absent,decrease,increase,0.01899999999999999,95,125.0
FD001,few_shot,5,30,run1,83,s15,True,absent,increase,increase,0.06699999999999995,95,125.0
FD001,few_shot,5,30,run1,84,s4,False,absent,increase,increase,0.069,95,58.0
FD001,few_shot,5,30,run1,84,s7,False,absent,decrease,decrease,-0.11100000000000004,95,58.0
FD001,few_shot,5,30,run1,84,s9,True,absent,decrease,stable,-0.008000000000000007,95,58.0
FD001,few_shot,5,30,run1,84,s11,True,absent,increase,decrease,-0.01200000000000001,95,58.0
FD001,few_shot,5,30,run1,84,s12,True,absent,increase,increase,0.08300000000000002,95,58.0
FD001,few_shot,5,30,run1,84,s14,True,absent,decrease,decrease,-0.015999999999999986,95,58.0
FD001,few_shot,5,30,run1,84,s15,True,absent,increase,decrease,-0.038000000000000034,95,58.0
FD001,few_shot,5,30,run1,85,s4,False,absent,increase,increase,0.11100000000000004,95,118.0
FD001,few_shot,5,30,run1,85,s7,False,absent,decrease,increase,0.10799999999999998,95,118.0
FD001,few_shot,5,30,run1,85,s9,True,absent,decrease,decrease,-0.019000000000000003,95,118.0
FD001,few_shot,5,30,run1,85,s11,True,absent,increase,increase,0.14900000000000002,95,118.0
FD001,few_shot,5,30,run1,85,s12,True,absent,increase,increase,0.013000000000000012,95,118.0
FD001,few_shot,5,30,run1,85,s14,True,absent,decrease,stable,-0.003999999999999976,95,118.0
FD001,few_shot,5,30,run1,85,s15,True,absent,increase,decrease,-0.132,95,118.0
FD001,few_shot,5,30,run1,86,s4,False,absent,increase,decrease,-0.08700000000000002,83,89.0
FD001,few_shot,5,30,run1,86,s7,False,absent,decrease,stable,-0.008000000000000007,83,89.0
FD001,few_shot,5,30,run1,86,s9,True,absent,decrease,increase,0.04999999999999999,83,89.0
FD001,few_shot,5,30,run1,86,s11,True,absent,increase,increase,0.030000000000000027,83,89.0
FD001,few_shot,5,30,run1,86,s12,True,absent,increase,decrease,-0.02200000000000002,83,89.0
FD001,few_shot,5,30,run1,86,s14,True,absent,decrease,increase,0.014999999999999986,83,89.0
FD001,few_shot,5,30,run1,86,s15,True,absent,increase,increase,0.04799999999999999,83,89.0
FD001,few_shot,5,30,run1,87,s4,False,absent,increase,decrease,-0.24400000000000002,105,116.0
FD001,few_shot,5,30,run1,87,s7,False,absent,decrease,decrease,-0.02300000000000002,105,116.0
FD001,few_shot,5,30,run1,87,s9,True,absent,decrease,decrease,-0.021999999999999992,105,116.0
FD001,few_shot,5,30,run1,87,s11,True,absent,increase,decrease,-0.01200000000000001,105,116.0
FD001,few_shot,5,30,run1,87,s12,True,absent,increase,increase,0.06399999999999995,105,116.0
FD001,few_shot,5,30,run1,87,s14,True,absent,decrease,stable,0.00899999999999998,105,116.0
FD001,few_shot,5,30,run1,87,s15,True,absent,increase,increase,0.14799999999999996,105,116.0
FD001,few_shot,5,30,run1,88,s4,False,absent,increase,decrease,-0.09899999999999998,95,115.0
FD001,few_shot,5,30,run1,88,s7,False,absent,decrease,increase,0.20500000000000002,95,115.0
FD001,few_shot,5,30,run1,88,s9,True,absent,decrease,increase,0.03900000000000001,95,115.0
FD001,few_shot,5,30,run1,88,s11,True,absent,increase,decrease,-0.14899999999999997,95,115.0
FD001,few_shot,5,30,run1,88,s12,True,absent,increase,increase,0.06000000000000005,95,115.0
FD001,few_shot,5,30,run1,88,s14,True,absent,decrease,increase,0.05499999999999999,95,115.0
FD001,few_shot,5,30,run1,88,s15,True,absent,increase,decrease,-0.21800000000000003,95,115.0
FD001,few_shot,5,30,run1,89,s4,False,absent,increase,increase,0.11599999999999999,95,125.0
FD001,few_shot,5,30,run1,89,s7,False,absent,decrease,stable,0.008000000000000007,95,125.0
FD001,few_shot,5,30,run1,89,s9,True,absent,decrease,increase,0.054000000000000006,95,125.0
FD001,few_shot,5,30,run1,89,s11,True,absent,increase,decrease,-0.178,95,125.0
FD001,few_shot,5,30,run1,89,s12,True,absent,increase,decrease,-0.10599999999999998,95,125.0
FD001,few_shot,5,30,run1,89,s14,True,absent,decrease,stable,-0.0030000000000000027,95,125.0
FD001,few_shot,5,30,run1,89,s15,True,absent,increase,increase,0.14,95,125.0
FD001,few_shot,5,30,run1,90,s4,False,absent,increase,increase,0.08199999999999996,95,28.0
FD001,few_shot,5,30,run1,90,s7,False,absent,decrease,decrease,-0.10499999999999998,95,28.0
FD001,few_shot,5,30,run1,90,s9,True,absent,decrease,increase,0.09699999999999998,95,28.0
FD001,few_shot,5,30,run1,90,s11,True,absent,increase,increase,0.28600000000000003,95,28.0
FD001,few_shot,5,30,run1,90,s12,True,absent,increase,increase,0.14700000000000008,95,28.0
FD001,few_shot,5,30,run1,90,s14,True,absent,decrease,increase,0.02999999999999997,95,28.0
FD001,few_shot,5,30,run1,90,s15,True,absent,increase,increase,0.05800000000000005,95,28.0
FD001,few_shot,5,30,run1,91,s4,False,absent,increase,increase,0.03500000000000003,95,38.0
FD001,few_shot,5,30,run1,91,s7,False,absent,decrease,decrease,-0.124,95,38.0
FD001,few_shot,5,30,run1,91,s9,True,absent,decrease,increase,0.01200000000000001,95,38.0
FD001,few_shot,5,30,run1,91,s11,True,absent,increase,increase,0.03499999999999992,95,38.0
FD001,few_shot,5,30,run1,91,s12,True,absent,increase,increase,0.11099999999999999,95,38.0
FD001,few_shot,5,30,run1,91,s14,True,absent,decrease,stable,-0.009000000000000008,95,38.0
FD001,few_shot,5,30,run1,91,s15,True,absent,increase,increase,0.19699999999999995,95,38.0
FD001,few_shot,5,30,run1,92,s4,False,absent,increase,decrease,-0.038999999999999924,95,20.0
FD001,few_shot,5,30,run1,92,s7,False,absent,decrease,decrease,-0.382,95,20.0
FD001,few_shot,5,30,run1,92,s9,True,absent,decrease,increase,0.032,95,20.0
FD001,few_shot,5,30,run1,92,s11,True,absent,increase,increase,0.02400000000000002,95,20.0
FD001,few_shot,5,30,run1,92,s12,True,absent,increase,decrease,-0.07800000000000001,95,20.0
FD001,few_shot,5,30,run1,92,s14,True,absent,decrease,increase,0.031,95,20.0
FD001,few_shot,5,30,run1,92,s15,True,absent,increase,stable,-0.009000000000000008,95,20.0
FD001,few_shot,5,30,run1,93,s4,False,absent,increase,stable,-0.006000000000000005,95,85.0
FD001,few_shot,5,30,run1,93,s7,False,absent,decrease,increase,0.030999999999999972,95,85.0
FD001,few_shot,5,30,run1,93,s9,True,absent,decrease,increase,0.044999999999999984,95,85.0
FD001,few_shot,5,30,run1,93,s11,True,absent,increase,decrease,-0.07699999999999996,95,85.0
FD001,few_shot,5,30,run1,93,s12,True,absent,increase,increase,0.03999999999999998,95,85.0
FD001,few_shot,5,30,run1,93,s14,True,absent,decrease,increase,0.046999999999999986,95,85.0
FD001,few_shot,5,30,run1,93,s15,True,absent,increase,increase,0.08199999999999996,95,85.0
FD001,few_shot,5,30,run1,94,s4,False,absent,increase,increase,0.07100000000000006,105,55.0
FD001,few_shot,5,30,run1,94,s7,False,absent,decrease,stable,-0.008000000000000007,105,55.0
FD001,few_shot,5,30,run1,94,s9,True,absent,decrease,decrease,-0.017999999999999988,105,55.0
FD001,few_shot,5,30,run1,94,s11,True,absent,increase,increase,0.13099999999999995,105,55.0
FD001,few_shot,5,30,run1,94,s12,True,absent,increase,decrease,-0.049000000000000044,105,55.0
FD001,few_shot,5,30,run1,94,s14,True,absent,decrease,stable,0.009999999999999981,105,55.0
FD001,few_shot,5,30,run1,94,s15,True,absent,increase,increase,0.121,105,55.0
FD001,few_shot,5,30,run1,95,s4,False,absent,increase,decrease,-0.09499999999999997,105,125.0
FD001,few_shot,5,30,run1,95,s7,False,absent,decrease,decrease,-0.10100000000000009,105,125.0
FD001,few_shot,5,30,run1,95,s9,True,absent,decrease,stable,0.009000000000000008,105,125.0
FD001,few_shot,5,30,run1,95,s11,True,absent,increase,increase,0.02400000000000002,105,125.0
FD001,few_shot,5,30,run1,95,s12,True,absent,increase,stable,0.006000000000000005,105,125.0
FD001,few_shot,5,30,run1,95,s14,True,absent,decrease,increase,0.04999999999999999,105,125.0
FD001,few_shot,5,30,run1,95,s15,True,absent,increase,increase,0.11700000000000005,105,125.0
FD001,few_shot,5,30,run1,96,s4,False,absent,increase,increase,0.04100000000000001,95,125.0
FD001,few_shot,5,30,run1,96,s7,False,absent,decrease,decrease,-0.10099999999999998,95,125.0
FD001,few_shot,5,30,run1,96,s9,True,absent,decrease,decrease,-0.031,95,125.0
FD001,few_shot,5,30,run1,96,s11,True,absent,increase,increase,0.011999999999999983,95,125.0
FD001,few_shot,5,30,run1,96,s12,True,absent,increase,increase,0.041000000000000036,95,125.0
FD001,few_shot,5,30,run1,96,s14,True,absent,decrease,stable,0.008000000000000007,95,125.0
FD001,few_shot,5,30,run1,96,s15,True,absent,increase,increase,0.030000000000000027,95,125.0
FD001,few_shot,5,30,run1,97,s4,False,absent,increase,increase,0.14599999999999996,105,82.0
FD001,few_shot,5,30,run1,97,s7,False,absent,decrease,decrease,-0.03399999999999992,105,82.0
FD001,few_shot,5,30,run1,97,s9,True,absent,decrease,increase,0.032,105,82.0
FD001,few_shot,5,30,run1,97,s11,True,absent,increase,increase,0.089,105,82.0
FD001,few_shot,5,30,run1,97,s12,True,absent,increase,decrease,-0.04300000000000004,105,82.0
FD001,few_shot,5,30,run1,97,s14,True,absent,decrease,increase,0.03899999999999998,105,82.0
FD001,few_shot,5,30,run1,97,s15,True,absent,increase,increase,0.121,105,82.0
FD001,few_shot,5,30,run1,98,s4,False,absent,increase,increase,0.20900000000000007,80,59.0
FD001,few_shot,5,30,run1,98,s7,False,absent,decrease,increase,0.013000000000000012,80,59.0
FD001,few_shot,5,30,run1,98,s9,True,absent,decrease,increase,0.010000000000000009,80,59.0
FD001,few_shot,5,30,run1,98,s11,True,absent,increase,increase,0.137,80,59.0
FD001,few_shot,5,30,run1,98,s12,True,absent,increase,increase,0.020000000000000018,80,59.0
FD001,few_shot,5,30,run1,98,s14,True,absent,decrease,increase,0.02099999999999999,80,59.0
FD001,few_shot,5,30,run1,98,s15,True,absent,increase,increase,0.11599999999999999,80,59.0
FD001,few_shot,5,30,run1,99,s4,False,absent,increase,increase,0.049000000000000016,45,117.0
FD001,few_shot,5,30,run1,99,s7,False,absent,decrease,increase,0.02200000000000002,45,117.0
FD001,few_shot,5,30,run1,99,s9,True,absent,decrease,increase,0.01899999999999999,45,117.0
FD001,few_shot,5,30,run1,99,s11,True,absent,increase,increase,0.089,45,117.0
FD001,few_shot,5,30,run1,99,s12,True,absent,increase,decrease,-0.18399999999999994,45,117.0
FD001,few_shot,5,30,run1,99,s14,True,absent,decrease,increase,0.02400000000000002,45,117.0
FD001,few_shot,5,30,run1,99,s15,True,absent,increase,decrease,-0.04400000000000004,45,117.0
FD001,few_shot,5,30,run1,100,s4,False,absent,increase,increase,0.27799999999999997,95,20.0
FD001,few_shot,5,30,run1,100,s7,False,absent,decrease,decrease,-0.173,95,20.0
FD001,few_shot,5,30,run1,100,s9,True,absent,decrease,increase,0.252,95,20.0
FD001,few_shot,5,30,run1,100,s11,True,absent,increase,increase,0.26099999999999995,95,20.0
FD001,few_shot,5,30,run1,100,s12,True,absent,increase,decrease,-0.12,95,20.0
FD001,few_shot,5,30,run1,100,s14,True,absent,decrease,increase,0.19899999999999995,95,20.0
FD001,few_shot,5,30,run1,100,s15,True,absent,increase,increase,0.16200000000000003,95,20.0
FD001,zero_shot,0,5,run1,1,s4,False,absent,increase,decrease,-0.023999999999999966,23,112.0
FD001,zero_shot,0,5,run1,1,s7,False,increase,decrease,increase,0.01100000000000001,23,112.0
FD001,zero_shot,0,5,run1,1,s9,True,decrease,decrease,increase,0.047,23,112.0
FD001,zero_shot,0,5,run1,1,s11,True,increase,increase,decrease,-0.06599999999999998,23,112.0
FD001,zero_shot,0,5,run1,1,s12,True,increase,increase,stable,-0.006000000000000005,23,112.0
FD001,zero_shot,0,5,run1,1,s14,True,decrease,decrease,increase,0.015000000000000013,23,112.0
FD001,zero_shot,0,5,run1,1,s15,True,increase,increase,decrease,-0.181,23,112.0
FD001,zero_shot,0,5,run1,2,s4,False,absent,increase,increase,0.07799999999999996,23,98.0
FD001,zero_shot,0,5,run1,2,s7,False,absent,decrease,decrease,-0.05300000000000005,23,98.0
FD001,zero_shot,0,5,run1,2,s9,True,decrease,decrease,stable,-0.006000000000000005,23,98.0
FD001,zero_shot,0,5,run1,2,s11,True,increase,increase,increase,0.10099999999999998,23,98.0
FD001,zero_shot,0,5,run1,2,s12,True,increase,increase,increase,0.019000000000000017,23,98.0
FD001,zero_shot,0,5,run1,2,s14,True,decrease,decrease,stable,-0.0069999999999999785,23,98.0
FD001,zero_shot,0,5,run1,2,s15,True,absent,increase,increase,0.014000000000000012,23,98.0
FD001,zero_shot,0,5,run1,3,s4,False,absent,increase,increase,0.10399999999999998,23,69.0
FD001,zero_shot,0,5,run1,3,s7,False,absent,decrease,decrease,-0.033999999999999975,23,69.0
FD001,zero_shot,0,5,run1,3,s9,True,decrease,decrease,increase,0.020000000000000004,23,69.0
FD001,zero_shot,0,5,run1,3,s11,True,increase,increase,increase,0.07699999999999996,23,69.0
FD001,zero_shot,0,5,run1,3,s12,True,increase,increase,decrease,-0.09000000000000002,23,69.0
FD001,zero_shot,0,5,run1,3,s14,True,decrease,decrease,increase,0.01100000000000001,23,69.0
FD001,zero_shot,0,5,run1,3,s15,True,increase,increase,decrease,-0.331,23,69.0
FD001,zero_shot,0,5,run1,4,s4,False,absent,increase,decrease,-0.194,23,82.0
FD001,zero_shot,0,5,run1,4,s7,False,absent,decrease,decrease,-0.20800000000000002,23,82.0
FD001,zero_shot,0,5,run1,4,s9,True,decrease,decrease,decrease,-0.024999999999999994,23,82.0
FD001,zero_shot,0,5,run1,4,s11,True,increase,increase,increase,0.023999999999999966,23,82.0
FD001,zero_shot,0,5,run1,4,s12,True,increase,increase,increase,0.049000000000000044,23,82.0
FD001,zero_shot,0,5,run1,4,s14,True,decrease,decrease,stable,-0.0030000000000000027,23,82.0
FD001,zero_shot,0,5,run1,4,s15,True,increase,increase,increase,0.18400000000000005,23,82.0
FD001,zero_shot,0,5,run1,5,s4,False,absent,increase,increase,0.21600000000000003,23,91.0
FD001,zero_shot,0,5,run1,5,s7,False,increase,decrease,decrease,-0.018999999999999906,23,91.0
FD001,zero_shot,0,5,run1,5,s9,True,decrease,decrease,stable,-0.0020000000000000018,23,91.0
FD001,zero_shot,0,5,run1,5,s11,True,increase,increase,increase,0.02999999999999997,23,91.0
FD001,zero_shot,0,5,run1,5,s12,True,increase,increase,decrease,-0.029000000000000026,23,91.0
FD001,zero_shot,0,5,run1,5,s14,True,decrease,decrease,decrease,-0.013999999999999985,23,91.0
FD001,zero_shot,0,5,run1,5,s15,True,increase,increase,stable,-0.006000000000000005,23,91.0
FD001,zero_shot,0,5,run1,6,s4,False,absent,increase,decrease,-0.018000000000000016,23,93.0
FD001,zero_shot,0,5,run1,6,s7,False,absent,decrease,increase,0.05800000000000005,23,93.0
FD001,zero_shot,0,5,run1,6,s9,True,decrease,decrease,increase,0.02099999999999999,23,93.0
FD001,zero_shot,0,5,run1,6,s11,True,increase,increase,decrease,-0.035999999999999976,23,93.0
FD001,zero_shot,0,5,run1,6,s12,True,unspecified,increase,increase,0.050999999999999934,23,93.0
FD001,zero_shot,0,5,run1,6,s14,True,decrease,decrease,increase,0.02300000000000002,23,93.0
FD001,zero_shot,0,5,run1,6,s15,True,absent,increase,increase,0.010000000000000009,23,93.0
FD001,zero_shot,0,5,run1,7,s4,False,absent,increase,increase,0.22700000000000004,42,91.0
FD001,zero_shot,0,5,run1,7,s7,False,absent,decrease,decrease,-0.029000000000000026,42,91.0
FD001,zero_shot,0,5,run1,7,s9,True,decrease,decrease,increase,0.065,42,91.0
FD001,zero_shot,0,5,run1,7,s11,True,increase,increase,increase,0.06600000000000003,42,91.0
FD001,zero_shot,0,5,run1,7,s12,True,increase,increase,increase,0.14100000000000001,42,91.0
FD001,zero_shot,0,5,run1,7,s14,True,decrease,decrease,increase,0.025999999999999995,42,91.0
FD001,zero_shot,0,5,run1,7,s15,True,unspecified,increase,decrease,-0.04200000000000004,42,91.0
FD001,zero_shot,0,5,run1,8,s4,False,absent,increase,increase,0.14600000000000002,23,95.0
FD001,zero_shot,0,5,run1,8,s7,False,absent,decrease,increase,0.06899999999999995,23,95.0
FD001,zero_shot,0,5,run1,8,s9,True,decrease,decrease,stable,-0.009000000000000008,23,95.0
FD001,zero_shot,0,5,run1,8,s11,True,increase,increase,increase,0.05299999999999999,23,95.0
FD001,zero_shot,0,5,run1,8,s12,True,increase,increase,decrease,-0.09199999999999997,23,95.0
FD001,zero_shot,0,5,run1,8,s14,True,decrease,decrease,decrease,-0.013000000000000012,23,95.0
FD001,zero_shot,0,5,run1,8,s15,True,increase,increase,increase,0.13899999999999996,23,95.0
FD001,zero_shot,0,5,run1,9,s4,False,absent,increase,increase,0.09199999999999997,23,111.0
FD001,zero_shot,0,5,run1,9,s7,False,increase,decrease,decrease,-0.03999999999999998,23,111.0
FD001,zero_shot,0,5,run1,9,s9,True,increase,decrease,increase,0.04100000000000001,23,111.0
FD001,zero_shot,0,5,run1,9,s11,True,increase,increase,decrease,-0.01100000000000001,23,111.0
